snippet_id,song_title,section,artist,key,key_mode,roman_progression,chord_progression_raw
TS_700,fearless (taylor's version),Chorus,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV', 'V']","['F', 'C', 'Gm', 'A#', 'C']"
TS_701,fearless (taylor's version),Post-Chorus,Taylor Swift,G,minor,"['i', 'III', 'VII', 'IV']","['Gm', 'A#', 'F', 'C']"
TS_702,fearless (taylor's version),Bridge,Taylor Swift,D#,major,"['I', 'II', 'iii', 'II', 'V', 'VI']","['D#', 'F', 'Gm', 'F', 'A#', 'C']"
TS_703,fearless (taylor's version),Outro,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV']","['F', 'C', 'Gm', 'A#']"
TS_704,you belong with me (taylor's version),Intro,Taylor Swift,F#,major,"['I', 'V', 'I']","['F#', 'C#', 'F#']"
TS_705,you belong with me (taylor's version),Verse,Taylor Swift,F#,major,"['I', 'V', 'ii', 'IV']","['F#', 'C#', 'G#m', 'B']"
TS_706,you belong with me (taylor's version),Pre-Chorus,Taylor Swift,G#,minor,"['i', 'III', 'VII', 'IV']","['G#m', 'B', 'F#', 'C#']"
TS_707,you belong with me (taylor's version),Chorus,Taylor Swift,F#,major,"['I', 'V', 'ii', 'IV']","['F#', 'C#', 'G#m', 'B']"
TS_708,you belong with me (taylor's version),Bridge,Taylor Swift,G#,minor,"['i', 'III', 'VII', 'IV']","['G#m', 'B', 'F#', 'C#']"
TS_709,you belong with me (taylor's version),Outro,Taylor Swift,C#,major,"['I', 'v', 'VI', 'IV']","['C#', 'G#m', 'B', 'F#']"
TS_710,the other side of the door (taylor's version),Intro,Taylor Swift,E,major,"['I', 'V', 'ii', 'IV']","['E', 'B', 'F#m', 'A']"
TS_711,the other side of the door (taylor's version),Verse,Taylor Swift,E,major,"['I', 'V', 'ii', 'IV']","['E', 'B', 'F#m', 'A']"
TS_712,the other side of the door (taylor's version),Pre-Chorus,Taylor Swift,D,major,"['I', 'II', 'iii', 'VI']","['D', 'E', 'F#m', 'B']"
TS_713,the other side of the door (taylor's version),Chorus,Taylor Swift,E,major,"['I', 'V', 'ii', 'IV']","['E', 'B', 'F#m', 'A']"
TS_714,the other side of the door (taylor's version),Bridge,Taylor Swift,F#,minor,"['i', 'III', 'VII', 'IV']","['F#m', 'A', 'E', 'B']"
TS_715,the other side of the door (taylor's version),Outro,Taylor Swift,B,major,"['I', 'v', 'VI', 'IV', 'I', 'v', 'II']","['B', 'F#m', 'A', 'E', 'B', 'F#m', 'D']"
TS_716,that’s when (taylor's version) (from the vault),Intro,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV']","['F', 'C', 'Gm', 'A#']"
TS_717,that’s when (taylor's version) (from the vault),Verse,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV']","['F', 'C', 'Gm', 'A#']"
TS_718,that’s when (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,G,minor,"['i', 'III']","['Gm', 'A#']"
TS_719,that’s when (taylor's version) (from the vault),Chorus,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV']","['F', 'C', 'Gm', 'A#']"
TS_720,that’s when (taylor's version) (from the vault),Bridge,Taylor Swift,G,minor,"['i', 'v', 'III', 'IV']","['Gm', 'Dm', 'A#', 'C']"
TS_721,that’s when (taylor's version) (from the vault),Outro,Taylor Swift,F,major,"['I', 'V', 'ii', 'IV']","['F', 'C', 'Gm', 'A#']"
TS_722,don’t you (taylor's version) (from the vault),Intro,Taylor Swift,D#,major,"['I', 'V', 'vi', 'IV']","['D#', 'A#', 'Cm', 'G#']"
TS_723,don’t you (taylor's version) (from the vault),Verse,Taylor Swift,D#,major,"['I', 'V', 'vi', 'IV', 'II']","['D#', 'A#', 'Cm', 'G#', 'F##m']"
TS_724,don’t you (taylor's version) (from the vault),Chorus,Taylor Swift,D#,major,"['I', 'V', 'ii', 'IV']","['D#', 'A#', 'Fm', 'G#']"
TS_725,don’t you (taylor's version) (from the vault),Bridge,Taylor Swift,F,minor,"['i', 'I', 'III', 'IV', 'III']","['Fm', 'F##m', 'G#', 'A#', 'G#']"
TS_726,don’t you (taylor's version) (from the vault),Outro,Taylor Swift,C,minor,"['i', 'VI']","['Cm', 'G#']"
TS_727,bigger than the whole sky,Verse,Taylor Swift,F#,major,"['I', 'V', 'ii', 'IV']","['F#', 'C#', 'G#m', 'B']"
TS_728,bigger than the whole sky,Chorus,Taylor Swift,F#,major,"['I', 'V', 'ii', 'IV']","['F#', 'C#', 'G#m', 'B']"
TS_729,bigger than the whole sky,Bridge,Taylor Swift,G#,minor,"['i', 'III', 'VII', 'IV']","['G#m', 'B', 'F#', 'C#']"
TS_730,how did it end?,Intro,Taylor Swift,F,major,"['I', 'vi', 'V', 'V']","['F', 'Dm', 'C', 'C']"
TS_731,how did it end?,Verse,Taylor Swift,F,major,"['I', 'vi', 'V', 'V']","['F', 'Dm', 'C', 'C']"
TS_732,how did it end?,Chorus,Taylor Swift,F,major,"['I', 'V', 'II']","['F', 'C', 'G']"
TS_733,how did it end?,Bridge,Taylor Swift,D,minor,"['i', 'IV', 'IV', 'III', 'VII']","['Dm', 'G', 'G##m', 'F', 'C']"
TS_734,come back be here (taylor's version),Intro,Taylor Swift,E,major,['I'],['E']
TS_735,come back be here (taylor's version),Verse,Taylor Swift,E,major,"['I', 'vi', 'IV']","['E', 'C#m', 'A']"
TS_736,come back be here (taylor's version),Pre-Chorus,Taylor Swift,B,major,"['I', 'ii', 'VI', 'I']","['B', 'C#m', 'A', 'B']"
TS_737,come back be here (taylor's version),Chorus,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV', 'I', 'V']","['E', 'B', 'C#m', 'A', 'E', 'B']"
TS_738,come back be here (taylor's version),Post-Chorus,Taylor Swift,B,major,"['I', 'ii', 'VI', 'IV']","['B', 'C#m', 'A', 'E']"
TS_739,come back be here (taylor's version),Bridge,Taylor Swift,A,major,"['I', 'iii', 'II']","['A', 'C#m', 'B']"
TS_740,come back be here (taylor's version),Outro,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_741,change (taylor's version),Intro,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV']","['F', 'C', 'Dm', 'A#']"
TS_742,change (taylor's version),Verse,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV']","['F', 'C', 'Dm', 'A#']"
TS_743,change (taylor's version),Pre-Chorus,Taylor Swift,D,minor,"['i', 'VI', 'VII']","['Dm', 'A#', 'C']"
TS_744,change (taylor's version),Chorus,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV', 'I']","['F', 'C', 'Dm', 'A#', 'F']"
TS_745,change (taylor's version),Bridge,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV', 'I']","['F', 'C', 'Dm', 'A#', 'F']"
TS_746,change (taylor's version),Outro,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV']","['F', 'C', 'Dm', 'A#']"
TS_747,bye bye baby (taylor's version) (from the vault),Intro,Taylor Swift,A#,major,"['I', 'II', 'V', 'iii']","['A#', 'C', 'F', 'Dm']"
TS_748,bye bye baby (taylor's version) (from the vault),Verse,Taylor Swift,A#,major,"['I', 'II', 'V', 'iii', 'I', 'II']","['A#', 'C', 'F', 'Dm', 'A#', 'C']"
TS_749,bye bye baby (taylor's version) (from the vault),Chorus,Taylor Swift,F,major,"['I', 'V', 'vi', 'IV', 'I']","['F', 'C', 'Dm', 'A#', 'F']"
TS_750,bye bye baby (taylor's version) (from the vault),Bridge,Taylor Swift,A#,major,"['I', 'II', 'iii', 'V', 'II', 'iii', 'VI', 'I', 'II']","['A#', 'C', 'Dm', 'F', 'C', 'Dm', 'G', 'A#', 'C']"
TS_751,mr perfectly fine (taylor's version) (from the vault),Intro,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_752,mr perfectly fine (taylor's version) (from the vault),Verse,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_753,mr perfectly fine (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_754,mr perfectly fine (taylor's version) (from the vault),Chorus,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV', 'V', 'I']","['D', 'A', 'Bm', 'G', 'A', 'D']"
TS_755,mr perfectly fine (taylor's version) (from the vault),Bridge,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_756,mr perfectly fine (taylor's version) (from the vault),Outro,Taylor Swift,B,major,"['I', 'ii', 'VI', 'I', 'IV']","['B', 'C#m', 'A', 'B', 'E']"
TS_757,love story (taylor's version),Intro,Taylor Swift,D,major,"['I', 'IV', 'vi', 'IV']","['D', 'G', 'Bm', 'G']"
TS_758,love story (taylor's version),Verse,Taylor Swift,D,major,"['I', 'IV', 'vi', 'IV', 'V']","['D', 'G', 'Bm', 'G', 'A']"
TS_759,love story (taylor's version),Pre-Chorus,Taylor Swift,G,major,"['I', 'II', 'iii', 'V']","['G', 'A', 'Bm', 'D']"
TS_760,love story (taylor's version),Chorus,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV', 'V', 'I']","['D', 'A', 'Bm', 'G', 'A', 'D']"
TS_761,love story (taylor's version),Bridge,Taylor Swift,B,minor,"['i', 'VI', 'III', 'VII']","['Bm', 'G', 'D', 'A']"
TS_762,love story (taylor's version),Outro,Taylor Swift,B,major,"['I', 'ii', 'VI', 'IV']","['B', 'C#m', 'A', 'E']"
TS_763,this love (taylor's version),Intro,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_764,this love (taylor's version),Verse,Taylor Swift,A,major,"['I', 'V']","['A', 'E']"
TS_765,this love (taylor's version),Pre-Chorus,Taylor Swift,A,major,"['I', 'iii', 'I']","['A', 'C#m', 'A']"
TS_766,this love (taylor's version),Chorus,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_767,this love (taylor's version),Post-Chorus,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_768,this love (taylor's version),Bridge,Taylor Swift,B,major,"['I', 'ii', 'VI', 'IV']","['B', 'C#m', 'A', 'E']"
TS_769,the albatross,Verse,Taylor Swift,B,minor,"['i', 'VII', 'VI', 'VII']","['Bm', 'A', 'G', 'A']"
TS_770,the albatross,Chorus,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_771,the albatross,Bridge,Taylor Swift,E,minor,"['i', 'III', 'VII', 'IV', 'i', 'III']","['Em', 'G', 'D', 'A', 'Em', 'G']"
TS_772,the albatross,Outro,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_773,treacherous (taylor's version),Intro,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_774,treacherous (taylor's version),Verse,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_775,treacherous (taylor's version),Chorus,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_776,treacherous (taylor's version),Post-Chorus,Taylor Swift,A,major,"['I', 'ii', 'VI']","['A', 'Bm', 'G']"
TS_777,treacherous (taylor's version),Outro,Taylor Swift,D,major,"['I', 'V', 'vi', 'IV']","['D', 'A', 'Bm', 'G']"
TS_778,clean (taylor's version),Intro,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_779,clean (taylor's version),Verse,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_780,clean (taylor's version),Pre-Chorus,Taylor Swift,B,major,"['I', 'VI']","['B', 'A']"
TS_781,clean (taylor's version),Chorus,Taylor Swift,E,major,"['I', 'V', 'vi', 'IV']","['E', 'B', 'C#m', 'A']"
TS_782,clean (taylor's version),Post-Chorus,Taylor Swift,B,minor,"['i', 'ii', 'VII', 'IV']","['Bm', 'C#m', 'A', 'E']"
TS_783,clean (taylor's version),Bridge,Taylor Swift,E,major,"['I', 'IV', 'V', 'vi', 'IV']","['E', 'A', 'B', 'C#m', 'A']"
TS_784,clean (taylor's version),Outro,Taylor Swift,B,major,"['I', 'ii', 'VI', 'IV']","['B', 'C#m', 'A', 'E']"
TS_785,a perfectly good heart,Intro,Taylor Swift,C,major,['I'],['CHORUS']
TS_786,a perfectly good heart,Verse,Taylor Swift,A,major,"['I', 'V', 'V']","['A', 'E', 'E']"
TS_787,a perfectly good heart,Pre-Chorus,Taylor Swift,F#,minor,"['i', 'VII', 'i', 'III', 'IV']","['F#m', 'E', 'F#m', 'A', 'B']"
TS_788,a perfectly good heart,Chorus,Taylor Swift,E,major,"['I', 'V', 'vi', 'I', 'V']","['E', 'B', 'C#m', 'E', 'B']"
TS_789,a perfectly good heart,Bridge,Taylor Swift,E,major,"['I', 'V', 'IV', 'V']","['E', 'B', 'A', 'B']"
TS_790,call it what you want,Verse,Taylor Swift,F#,minor,"['i', 'III', 'VII', 'VI', 'i']","['F#m', 'A', 'E', 'Dadd9', 'F#m']"
TS_791,call it what you want,Chorus,Taylor Swift,D,major,"['I', 'V', 'iii', 'II', 'II', 'II']","['Dadd9', 'A', 'F#m', 'E', 'Esus4', 'E']"
TS_792,call it what you want,Bridge,Taylor Swift,D,major,"['I', 'V', 'iii', 'II', 'II', 'II']","['Dadd9', 'A', 'F#m', 'E', 'Esus4', 'E']"
TS_793,call it what you want,Outro,Taylor Swift,D,major,"['I', 'V', 'iii', 'II']","['Dadd9', 'A', 'F#m', 'E']"
TS_794,ours (taylor's version),Intro,Taylor Swift,C,major,"['I', 'vi', 'IV']","['C', 'Am7', 'Fadd9']"
TS_795,ours (taylor's version),Verse,Taylor Swift,C,major,"['I', 'vi', 'IV']","['C', 'Am7', 'Fadd9']"
TS_796,ours (taylor's version),Chorus,Taylor Swift,F,major,"['I', 'II', 'V', 'iii']","['Fadd9', 'G', 'C', 'Am7']"
TS_797,ours (taylor's version),Bridge,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'i', 'VII']","['Am7', 'G', 'Fadd9', 'Am7', 'G']"
TS_798,soon you'll get better,Intro,Taylor Swift,C,major,"['I', 'V', 'vi', 'V']","['C', 'G', 'Am', 'G']"
TS_799,soon you'll get better,Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV']","['C', 'G', 'Am', 'G', 'F']"
TS_800,soon you'll get better,Chorus,Taylor Swift,C,major,"['I', 'V', 'IV', 'V']","['C', 'G', 'F', 'G']"
TS_801,soon you'll get better,Bridge,Taylor Swift,D,minor,"['i', 'IV', 'VII', 'IV', 'v', 'VII', 'III', 'vii']","['Dm', 'G', 'C', 'G', 'Am', 'C/G', 'F', 'Cm']"
TS_802,the bolter,Intro,Taylor Swift,C,major,['I'],['C']
TS_803,the bolter,Verse,Taylor Swift,C,major,"['I', 'V', 'IV']","['C', 'G', 'F']"
TS_804,the bolter,Chorus,Taylor Swift,C,major,"['I', 'V', 'IV']","['C', 'G', 'F']"
TS_805,the bolter,Bridge,Taylor Swift,G,major,"['I', 'ii', 'IV']","['G', 'Am', 'C']"
TS_806,the black dog,Intro,Taylor Swift,C,major,['I'],['C']
TS_807,the black dog,Verse,Taylor Swift,C,major,"['I', 'iii', 'IV', 'V']","['C', 'Em', 'F', 'G']"
TS_808,the black dog,Pre-Chorus,Taylor Swift,F,major,"['I', 'iii', 'II', 'I']","['F', 'Am', 'G', 'F']"
TS_809,the black dog,Chorus,Taylor Swift,C,major,"['I', 'V', 'iii', 'IV']","['C', 'G', 'Em', 'F']"
TS_810,the black dog,Bridge,Taylor Swift,F,major,"['I', 'V', 'II', 'iii']","['F', 'C', 'G', 'Am']"
TS_811,the black dog,Outro,Taylor Swift,C,major,"['I', 'V', 'iii', 'IV']","['C', 'G', 'Em', 'F']"
TS_812,maroon,Intro,Taylor Swift,C,major,"['I', 'V', 'iii', 'II']","['C', 'G', 'Em', 'D']"
TS_813,maroon,Verse,Taylor Swift,C,major,"['I', 'V', 'iii', 'II']","['C', 'G', 'Em', 'D']"
TS_814,maroon,Chorus,Taylor Swift,C,major,"['I', 'V', 'iii', 'II']","['C', 'G', 'Em', 'D']"
TS_815,maroon,Bridge,Taylor Swift,C,major,"['I', 'V', 'iii', 'II']","['C', 'G', 'Em', 'D']"
TS_816,maroon,Outro,Taylor Swift,C,major,"['I', 'V', 'iii', 'II']","['C', 'G', 'Em', 'D']"
TS_817,the great war,Verse,Taylor Swift,F,major,"['I', 'ii', 'I', 'IV']","['F', 'Gm', 'F', 'A#']"
TS_818,the great war,Chorus,Taylor Swift,D#,major,"['I', 'V', 'iii', 'II']","['D#', 'A#', 'Gm', 'F']"
TS_819,the great war,Bridge,Taylor Swift,C,minor,"['i', 'VII', 'v', 'IV']","['Cm', 'A#', 'Gm', 'F']"
TS_820,the great war,Outro,Taylor Swift,A#,major,"['I', 'vi', 'V', 'IV']","['A#', 'Gm', 'F', 'D#']"
TS_821,who's afraid of little old me?,Intro,Taylor Swift,D,minor,['i'],['Dm']
TS_822,who's afraid of little old me?,Verse,Taylor Swift,D,minor,"['i', 'III', 'v', 'IV']","['Dm', 'F', 'Am', 'G']"
TS_823,who's afraid of little old me?,Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV', 'I']","['C', 'G', 'Dm', 'F', 'C']"
TS_824,who's afraid of little old me?,Post-Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III', 'v']","['Am', 'G', 'F', 'C', 'Em']"
TS_825,who's afraid of little old me?,Bridge,Taylor Swift,D,minor,"['i', 'III', 'v', 'IV']","['Dm', 'F', 'Am', 'G']"
TS_826,who's afraid of little old me?,Outro,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_827,i know places (taylor's version),Intro,Taylor Swift,A,minor,"['i', 'VI', 'iv', 'V']","['Am', 'F', 'Dm', 'E']"
TS_828,i know places (taylor's version),Verse,Taylor Swift,A,minor,"['i', 'VI', 'iv', 'V']","['Am', 'F', 'Dm', 'E']"
TS_829,i know places (taylor's version),Pre-Chorus,Taylor Swift,A,minor,"['i', 'VI', 'iv', 'V']","['Am', 'F', 'Dm', 'E']"
TS_830,i know places (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_831,i know places (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_832,i know places (taylor's version),Outro,Taylor Swift,A,minor,"['i', 'VI', 'iv', 'V']","['Am', 'F', 'Dm', 'E']"
TS_833,king of my heart,Verse,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_834,king of my heart,Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_835,king of my heart,Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_836,king of my heart,Post-Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_837,king of my heart,Bridge,Taylor Swift,G,major,"['I', 'v', 'VI', 'IV']","['G', 'Dm', 'F', 'C']"
TS_838,daylight,Verse,Taylor Swift,C,major,"['I', 'V', 'IV']","['C', 'G', 'F']"
TS_839,daylight,Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_840,daylight,Post-Chorus,Taylor Swift,C,major,"['I', 'V', 'ii', 'V']","['C', 'G', 'Dm', 'G']"
TS_841,daylight,Bridge,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_842,daylight,Outro,Taylor Swift,C,major,"['I', 'V', 'ii', 'IV']","['C', 'G', 'Dm', 'F']"
TS_843,mine (taylor's version),Intro,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_844,mine (taylor's version),Verse,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_845,mine (taylor's version),Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_846,mine (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'II', 'iii', 'II']","['C', 'G', 'D', 'Em', 'D']"
TS_847,mine (taylor's version),Bridge,Taylor Swift,E,minor,"['i', 'VI', 'VII', 'VI']","['Em', 'C', 'D', 'C']"
TS_848,mine (taylor's version),Outro,Taylor Swift,C,major,"['I', 'V', 'II', 'iii', 'II']","['C', 'G', 'D', 'Em', 'D']"
TS_849,we are never ever getting back together (taylor's version),Intro,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_850,we are never ever getting back together (taylor's version),Verse,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_851,we are never ever getting back together (taylor's version),Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_852,we are never ever getting back together (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'II', 'iii', 'II']","['C', 'G', 'D', 'Em', 'D']"
TS_853,we are never ever getting back together (taylor's version),Post-Chorus,Taylor Swift,D,major,"['I', 'ii']","['D', 'Em']"
TS_854,we are never ever getting back together (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'II', 'iii']","['C', 'G', 'D', 'Em']"
TS_855,we are never ever getting back together (taylor's version),Outro,Taylor Swift,G,major,"['I', 'V', 'vi', 'V']","['G', 'D', 'Em', 'D']"
TS_856,forever & always (piano version) (taylor’s version),Intro,Taylor Swift,D,major,"['I', 'V', 'II']","['D', 'A', 'E']"
TS_857,forever & always (piano version) (taylor’s version),Verse,Taylor Swift,D,major,"['I', 'V', 'II']","['D', 'A', 'E']"
TS_858,forever & always (piano version) (taylor’s version),Chorus,Taylor Swift,D,major,"['I', 'V', 'II', 'iii']","['D', 'A', 'E', 'F#m']"
TS_859,forever & always (piano version) (taylor’s version),Post-Chorus,Taylor Swift,F#,minor,"['i', 'III', 'VI', 'VII']","['F#m', 'A', 'D', 'E']"
TS_860,forever & always (piano version) (taylor’s version),Bridge,Taylor Swift,F#,minor,"['i', 'VI', 'VII', 'i', 'VI', 'III', 'VII']","['F#m', 'D', 'E', 'F#m', 'D', 'A', 'E']"
TS_861,forever & always (piano version) (taylor’s version),Outro,Taylor Swift,F#,minor,"['i', 'III', 'VI']","['F#m', 'A', 'D']"
TS_862,forever & always (taylor's version),Verse,Taylor Swift,D#,major,"['I', 'II', 'I', 'V', 'II']","['D#', 'F', 'D#', 'A#', 'F']"
TS_863,forever & always (taylor's version),Chorus,Taylor Swift,D#,major,"['I', 'V', 'II', 'iii']","['D#', 'A#', 'F', 'Gm']"
TS_864,forever & always (taylor's version),Post-Chorus,Taylor Swift,G,minor,"['i', 'III', 'VI']","['Gm', 'A#', 'D#']"
TS_865,forever & always (taylor's version),Bridge,Taylor Swift,G,minor,"['i', 'VI', 'III', 'VII']","['Gm', 'D#', 'A#', 'F']"
TS_866,forever & always (taylor's version),Outro,Taylor Swift,G,minor,"['i', 'III', 'VI']","['Gm', 'A#', 'D#']"
TS_867,the very first night (taylor's version) (from the vault),Intro,Taylor Swift,C,major,['I'],['CHORUS']
TS_868,the very first night (taylor's version) (from the vault),Verse,Taylor Swift,G,major,"['I', 'V', 'vi', 'IV']","['G', 'D', 'Em', 'C']"
TS_869,the very first night (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,A,minor,"['i', 'III', 'VII', 'IV']","['Am', 'C', 'G', 'D']"
TS_870,the very first night (taylor's version) (from the vault),Chorus,Taylor Swift,C,major,"['I', 'V', 'II', 'I', 'iii', 'II']","['C', 'G', 'D', 'C', 'Em', 'D']"
TS_871,the very first night (taylor's version) (from the vault),Post-Chorus,Taylor Swift,C,major,"['I', 'iii', 'II', 'I']","['C', 'Em', 'D', 'C']"
TS_872,the very first night (taylor's version) (from the vault),Bridge,Taylor Swift,C,major,"['I', 'V', 'II', 'iii', 'VI', 'I', 'II']","['C', 'G', 'D', 'Em', 'A', 'C', 'D']"
TS_873,the moment i knew (taylor's version),Intro,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_874,the moment i knew (taylor's version),Verse,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_875,the moment i knew (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_876,the moment i knew (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_877,the moment i knew (taylor's version),Outro,Taylor Swift,C,major,"['I', 'V', 'II']","['C', 'G', 'D']"
TS_878,betty,Intro,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV']","['C', 'G', 'Am', 'G', 'F']"
TS_879,betty,Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV']","['C', 'G', 'Am', 'G', 'F']"
TS_880,betty,Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV']","['C', 'G', 'Am', 'G', 'F']"
TS_881,betty,Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV', 'I']","['C', 'G', 'Am', 'G', 'F', 'C']"
TS_882,betty,Bridge,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'VII', 'III']","['Am', 'G', 'F', 'G', 'C']"
TS_883,betty,Outro,Taylor Swift,D,major,"['I', 'V', 'IV', 'V']","['D', 'A', 'G', 'A']"
TS_884,all too well (taylor's version),Intro,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_885,all too well (taylor's version),Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_886,all too well (taylor's version),Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV']","['C', 'G', 'Am', 'G', 'F']"
TS_887,all too well (taylor's version),Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_888,all too well (taylor's version),Bridge,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_889,all too well (taylor's version),Outro,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_890,all too well (10 minute version) (taylor's version) (from the vault),Intro,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_891,all too well (10 minute version) (taylor's version) (from the vault),Verse,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
TS_892,all too well (10 minute version) (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'V', 'IV', 'V', 'I', 'V']","['C', 'G', 'Am', 'G', 'F', 'G', 'C', 'G']"
TS_893,all too well (10 minute version) (taylor's version) (from the vault),Chorus,Taylor Swift,C,major,"['I', 'V', 'vi', 'IV']","['C', 'G', 'Am', 'F']"
