snippet_id,song_title,section,artist,key,key_mode,roman_progression,chord_progression_raw
TS_1093,last kiss (taylor's version),Pre-Chorus,Taylor Swift,Bb,major,"['IV', 'I', 'IV', 'V']","['Eb', 'Bb', 'Eb', 'F']"
TS_1094,last kiss (taylor's version),Chorus,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V']","['Bb', 'Gm', 'Eb', 'F']"
TS_1095,last kiss (taylor's version),Bridge,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V', 'IV']","['Bb', 'Gm', 'Eb', 'F', 'Eb']"
TS_1096,last kiss (taylor's version),Outro,Taylor Swift,Bb,major,"['I', 'vi', 'IV', 'V', 'I']","['Bb', 'Gm', 'Eb', 'F', 'Bb']"
TS_1097,i can see you (taylor's version) (from the vault),Intro,Taylor Swift,B,major,"['IV', 'IV', 'I', 'II']","['EBm', 'EBm', 'B', 'Db']"
TS_1098,i can see you (taylor's version) (from the vault),Verse,Taylor Swift,B,major,"['IV', 'IV', 'I', 'II']","['EBm', 'EBm', 'B', 'Db']"
TS_1099,i can see you (taylor's version) (from the vault),Pre-Chorus,Taylor Swift,B,major,"['I', 'II', 'IV', 'V', 'I', 'II', 'VI']","['B', 'Db', 'EBm', 'Gb', 'B', 'Db', 'Ab']"
TS_1100,i can see you (taylor's version) (from the vault),Chorus,Taylor Swift,B,major,"['I', 'II', 'V', 'IV', 'I', 'II', 'VI']","['B', 'Db', 'Gb', 'EBm', 'B', 'Db', 'Ab']"
TS_1101,i can see you (taylor's version) (from the vault),Outro,Taylor Swift,B,major,"['I', 'II', 'iii', 'I']","['B', 'Db', 'Ebm', 'B']"
TS_1102,look what you made me do,Intro,Taylor Swift,A,minor,"['i', 'VI', 'V']","['Am', 'F', 'E']"
TS_1103,look what you made me do,Verse,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'V']","['Am', 'G', 'F', 'E']"
TS_1104,look what you made me do,Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'V']","['Am', 'G', 'F', 'E']"
TS_1105,look what you made me do,Bridge,Taylor Swift,A,minor,"['i', 'VI', 'V']","['Am', 'F', 'E']"
TS_1106,don't blame me,Intro,Taylor Swift,A,minor,['III'],['CHORUS']
TS_1107,don't blame me,Verse,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'VI', 'III', 'iv']","['Am', 'G', 'F', 'F', 'C', 'Dm']"
TS_1108,don't blame me,Pre-Chorus,Taylor Swift,A,minor,"['i', 'i', 'VII', 'VI', 'VII']","['Am', 'Am', 'G', 'F7', 'G']"
TS_1109,don't blame me,Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III', 'iv']","['Am', 'G', 'F', 'C', 'Dm']"
TS_1110,don't blame me,Bridge,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'VI', 'III']","['Am', 'G', 'F', 'F', 'C']"
TS_1111,the 1,Intro,Taylor Swift,A,minor,"['VI', 'III', 'VI', 'III']","['F', 'C', 'F', 'C']"
TS_1112,the 1,Verse,Taylor Swift,A,minor,"['VI', 'III']","['F', 'C']"
TS_1113,the 1,Pre-Chorus,Taylor Swift,A,minor,"['VI', 'III']","['F', 'C']"
TS_1114,the 1,Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III', 'iv']","['Am', 'G', 'F', 'C', 'Dm']"
TS_1115,the 1,Post-Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III']","['Am', 'G', 'F', 'C']"
TS_1116,it’'s time to go,Intro,Taylor Swift,A,minor,['III'],['C']
TS_1117,it’'s time to go,Verse,Taylor Swift,A,minor,"['III', 'i', 'VI', 'VII']","['C', 'Am', 'F', 'G']"
TS_1118,it’'s time to go,Chorus,Taylor Swift,A,minor,"['i', 'VII', 'VI', 'III']","['Am', 'G', 'F', 'C']"
TS_1119,it’'s time to go,Bridge,Taylor Swift,A,minor,"['VII', 'III', 'VI', 'III']","['G', 'C', 'F', 'C']"
TS_1120,it’'s time to go,Outro,Taylor Swift,A,minor,"['VII', 'iv', 'i', 'III']","['G', 'Dm', 'Am', 'C']"
TS_1121,you're losing me (from the vault),Verse,Taylor Swift,A,minor,"['III', 'iv', 'i', 'VI']","['C', 'Dm', 'Am', 'F']"
TS_1122,you're losing me (from the vault),Pre-Chorus,Taylor Swift,A,minor,"['VII', 'i', 'VI']","['G', 'Am', 'F']"
TS_1123,you're losing me (from the vault),Chorus,Taylor Swift,A,minor,"['i', 'VI', 'VII', 'III']","['Am', 'F', 'G', 'C']"
TS_1124,you're losing me (from the vault),Bridge,Taylor Swift,A,minor,"['III', 'VII', 'i', 'VII', 'VI']","['C', 'G', 'Am', 'G', 'F']"
TS_1125,you're losing me (from the vault),Outro,Taylor Swift,A,minor,"['VII', 'III', 'i', 'VI', 'VII']","['G', 'C', 'Am', 'F', 'G']"
TS_1126,now that we don't talk (taylor's version) (from the vault),Intro,Taylor Swift,A,minor,"['III', 'VI']","['C', 'F']"
TS_1127,now that we don't talk (taylor's version) (from the vault),Verse,Taylor Swift,A,minor,"['III', 'VI', 'i', 'VI']","['C', 'F', 'Am', 'F']"
TS_1128,now that we don't talk (taylor's version) (from the vault),Chorus,Taylor Swift,A,minor,"['i', 'VI', 'III', 'VII', 'III']","['Am', 'F', 'C', 'G', 'C']"
TS_1129,now that we don't talk (taylor's version) (from the vault),Outro,Taylor Swift,A,minor,"['III', 'VI', 'i', 'VI', 'III', 'VII']","['C', 'F', 'Am', 'F', 'C', 'G']"
TS_1130,vigilante shit,Verse,Taylor Swift,A,minor,"['i', 'VI', 'v', 'i']","['Am', 'F', 'Em', 'Am']"
TS_1131,vigilante shit,Chorus,Taylor Swift,A,minor,"['i', 'III', 'VII', 'i']","['Am', 'C', 'G', 'Am']"
TS_1132,shake it off (taylor's version),Verse,Taylor Swift,A,minor,"['i', 'III', 'VII', 'VII']","['Am', 'C', 'G', 'G']"
TS_1133,shake it off (taylor's version),Pre-Chorus,Taylor Swift,A,minor,"['i', 'III', 'VII', 'VII']","['Am', 'C', 'G', 'G']"
TS_1134,shake it off (taylor's version),Chorus,Taylor Swift,A,minor,"['i', 'III', 'VII']","['Am', 'C', 'G']"
TS_1135,afterglow,Verse,Taylor Swift,A,major,"['I', 'IV', 'V', 'IV']","['A', 'D', 'E', 'D']"
TS_1136,afterglow,Pre-Chorus,Taylor Swift,A,major,"['I', 'IV', 'V', 'vi', 'V', 'IV']","['A', 'D', 'E', 'F#m', 'E', 'D']"
TS_1137,afterglow,Chorus,Taylor Swift,A,major,"['I', 'V', 'IV', 'I']","['A', 'E_Bm', 'D', 'A']"
TS_1138,afterglow,Bridge,Taylor Swift,A,major,"['I', 'V', 'ii']","['A', 'E', 'Bm']"
TS_1139,afterglow,Outro,Taylor Swift,A,major,"['I', 'V', 'ii', 'IV']","['A', 'E', 'Bm', 'D']"
TS_1140,tis the damn season,Intro,Taylor Swift,C,major,"['VI', 'IV', 'I', 'IV']","['A#', 'F', 'C', 'F']"
TS_1141,tis the damn season,Verse,Taylor Swift,C,major,"['VI', 'IV', 'I']","['A#', 'F', 'C']"
TS_1142,tis the damn season,Chorus,Taylor Swift,C,major,"['I', 'IV', 'I', 'ii']","['C', 'F', 'C', 'Dm']"
TS_1143,tis the damn season,Bridge,Taylor Swift,C,major,"['IV', 'I', 'ii']","['F', 'C', 'Dm']"
TS_1144,tis the damn season,Outro,Taylor Swift,C,major,"['VI', 'IV', 'I']","['A#', 'F', 'C']"
TS_1145,you're on your own kid,Verse,Taylor Swift,B,major,"['IV', 'vi', 'VI', 'IV']","['E', 'G#m', 'A', 'E']"
TS_1146,you're on your own kid,Pre-Chorus,Taylor Swift,B,major,"['VI', 'I', 'IV', 'ii']","['A', 'B', 'E', 'C#m']"
TS_1147,you're on your own kid,Chorus,Taylor Swift,B,major,"['I', 'IV']","['B', 'E']"
TS_1148,you're on your own kid,Bridge,Taylor Swift,B,major,"['VI', 'I', 'IV', 'ii']","['A', 'B', 'E', 'C#m']"
TS_1149,cruel summer,Intro,Taylor Swift,A,major,['I'],['A']
TS_1150,cruel summer,Verse,Taylor Swift,A,major,"['IV', 'V', 'iii', 'vi']","['D', 'E', 'C#m', 'F#m']"
TS_1151,cruel summer,Pre-Chorus,Taylor Swift,A,major,"['IV', 'V', 'iii', 'vi']","['D', 'E', 'C#m', 'F#m']"
TS_1152,cruel summer,Chorus,Taylor Swift,A,major,"['I', 'iii', 'vi', 'IV']","['A', 'C#m', 'F#m', 'D']"
TS_1153,cruel summer,Bridge,Taylor Swift,A,major,"['I', 'iii', 'vi', 'IV']","['A', 'C#m', 'F#m', 'D']"
TS_1154,cruel summer,Outro,Taylor Swift,A,major,['II'],['BRIDGE']
TS_1155,holy ground (taylor's version),Intro,Taylor Swift,B,major,['IV'],['E']
TS_1156,holy ground (taylor's version),Verse,Taylor Swift,B,major,"['IV', 'VI', 'IV', 'ii', 'I']","['E', 'A', 'E', 'C#m', 'B']"
TS_1157,holy ground (taylor's version),Chorus,Taylor Swift,B,major,"['I', 'ii', 'VI', 'IV', 'VI']","['B', 'C#m', 'A', 'E', 'A']"
TS_1158,holy ground (taylor's version),Post-Chorus,Taylor Swift,B,major,"['VI', 'ii', 'I']","['A', 'C#m', 'B']"
TS_1159,holy ground (taylor's version),Bridge,Taylor Swift,B,major,"['IV', 'VI', 'IV', 'VI']","['E', 'A', 'E', 'A']"
TS_1160,holy ground (taylor's version),Outro,Taylor Swift,B,major,"['IV', 'VI', 'ii', 'I']","['E', 'A', 'C#m', 'B']"
TS_1161,you’re not sorry (taylor's version),Intro,Taylor Swift,C#,major,"['ii', 'VI', 'IV', 'I']","['D#m', 'B', 'F#', 'C#']"
TS_1162,you’re not sorry (taylor's version),Verse,Taylor Swift,C#,major,"['ii', 'VI', 'IV', 'I']","['D#m', 'B', 'F#', 'C#']"
TS_1163,you’re not sorry (taylor's version),Chorus,Taylor Swift,C#,major,"['I', 'ii', 'VI', 'IV', 'I']","['C#', 'D#m', 'B', 'F#', 'C#']"
TS_1164,you’re not sorry (taylor's version),Bridge,Taylor Swift,C#,major,"['ii', 'VI', 'IV', 'I']","['D#m', 'B', 'F#', 'C#']"
TS_1165,you’re not sorry (taylor's version),Outro,Taylor Swift,C#,major,"['ii', 'VI', 'IV', 'I']","['D#m', 'B', 'F#', 'C#']"
